﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PD06FD97,トウショウボーイ,,5,競走馬,302,あなたと同じ5歳のとき、トウショウボーイは種牡馬として充実した日々を送っていました。現役時代に天皇賞（秋）を史上最年少で制覇し、「流星の貴公子」と呼ばれた栄光から数年。北海道の牧場で、自らの血を次世代に託す新たな使命に取り組んでいました。この年、初年度産駒たちがデビューを迎え、父としての評価が問われる重要な時期でした。かつて自身が見せた圧倒的なスピードと勝負根性が、子どもたちにどう受け継がれるのか。現役時代とは異なる緊張感の中、静かに、しかし力強く次世代を育む日々は、競走馬としての第二の人生における大切な挑戦でした。栄光は一瞬でも、その遺伝子は永遠に受け継がれていくことを、彼は体現していたのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:33:56,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PC4E0D2C,グリーングラス,,5,競走馬,310,あなたと同じ5歳のとき、グリーングラスは競走馬としての現役を退き、種牡馬として新たな人生を歩み始めていました。1979年のケンタッキーダービーで3着に入賞した実績を持つこの名馬は、自らの優れた血統を次世代に伝える使命を担っていました。競走馬時代に培った粘り強さと勝負根性は、子孫たちにしっかりと受け継がれていきます。特に産駒の中からは、後に大きな活躍を見せる競走馬が誕生することになります。現役時代の栄光を胸に、グリーングラスは牧場で穏やかな日々を送りながら、競馬界の未来を担う若い命を育む大切な役割を果たしていました。勝つことだけが全てではなく、次の世代へと希望をつなぐことの尊さを、その姿は静かに物語っていたのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:34:05,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P64B725B,サクラローレル,,4,競走馬,265,あなたと同じ4歳のとき、サクラローレルは競走馬として最も円熟した時期を迎えていました。1998年、天皇賞（春）では、長距離レースで培った経験と冷静な判断力を発揮し、後続を突き放す圧巻の走りを見せました。若い頃の勢いだけでなく、レースを読む力、ペース配分の妙、そして最後まで諦めない精神力が融合した走りは、まさに円熟の極みでした。この年の活躍は、年齢を重ねることで得られる知恵と経験の価値を私たちに教えてくれます。ピークを過ぎたと思われる年齢でも、積み重ねた経験を活かせば新たな高みに到達できることを、その雄姿で示してくれたのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:34:12,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PAB2ECF1,タイキシャトル,,5,競走馬,276,あなたと同じ5歳のとき、タイキシャトルは競走馬としての現役生活を終え、種牡馬として新たな挑戦を始めていました。グランプリ（ジャパンカップ）や安田記念など、国内外で数々の栄光を手にした彼は、今度は自分の優れた資質を次世代に受け継ぐ使命を担っていたのです。北海道の牧場で、多くの繁殖牝馬たちと出会い、未来のチャンピオンを生み出すための日々を過ごしました。現役時代に培った勝負強さやスピードは、子どもたちへと確実に伝えられていきました。競走馬としての栄光から種牡馬としての責任へ。その姿は、人生の新しいステージでも全力で取り組むことの大切さを教えてくれます。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:34:22,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P031B729,エルコンドルパサー,,5,競走馬,280,あなたと同じ5歳のとき、エルコンドルパサーは種牡馬として新たな使命を歩んでいました。かつて日本調教馬として初めて凱旋門賞で2着に入り、世界の舞台で戦った経験を持つ彼は、今度は自分の子どもたちに強さと勇気を受け継ぐ立場となりました。北海道の牧場で、次世代のサラブレッドたちの父として、静かながらも重要な役割を担っていたのです。現役時代に見せた不屈の闘志は、血統を通じて多くの産駒たちへと引き継がれていきました。競馬場で轟いた歓声から離れても、彼の挑戦は形を変えて続いていたのです。この時期は、現役の栄光とは異なる、命をつなぐという新しい価値を体現する日々でした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:34:31,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PDCAE104,グラスワンダー,,3,競走馬,301,あなたと同じ3歳のとき、グラスワンダーは競走馬として最も輝かしい季節を迎えていました。1999年、有馬記念では単勝1番人気の期待を背負いながら、スペシャルウィークとの激しい叩き合いの末に2着となりました。この敗北は、ただの挫折ではありませんでした。それまでの宝塚記念での圧勝、有馬記念での堂々たる走りは、才能だけでなく、日々の鍛錬と調教師・騎手との信頼関係があってこそ成し遂げられたものでした。3歳という競走馬にとって心身ともに充実した時期に、グラスワンダーは勝利の喜びも敗北の悔しさも全力で受け止め、ファンに感動を与え続けたのです。その姿は、どんな結果であれ全力で挑戦することの尊さを教えてくれます。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:34:40,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P7CBFE95,スペシャルウィーク,,5,競走馬,267,あなたと同じ5歳のとき、スペシャルウィークは種牡馬として充実した日々を送っていました。現役時代にジャパンカップや天皇賞を制した名馬は、この年、自身の子供たちが次々とデビューし、その血統の素晴らしさを証明し始めていました。特にこの年は、産駒たちが重賞レースで活躍する姿が見られるようになり、父として新たな喜びを感じていた時期です。かつて自分がグラウンドで見せた力強い走りは、今度は子供たちを通じて受け継がれていきました。現役時代の栄光を静かに見守りながら、次世代へ夢と可能性をつなぐという、競走馬としての新しい使命を果たしていたのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:34:48,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P41351A3,テイエムオペラオー,,5,競走馬,283,あなたと同じ5歳のとき、テイエムオペラオーは競走馬として最後の年を駆け抜けていました。2000年には年間獲得賞金日本記録を樹立し、天皇賞（春・秋）連覇という偉業を成し遂げた名馬も、翌2001年の5歳シーズンには若手の台頭に苦しみました。しかし宝塚記念では、若き日の栄光を思い起こさせる力強い走りで2着に入線。たとえ以前のような圧倒的強さはなくとも、最後まで全力で走り続ける姿は、多くの競馬ファンに「諦めない心」の大切さを教えてくれました。円熟した経験と衰えゆく体力の狭間で、それでも挑戦を続けた姿勢は、年齢を重ねても情熱を失わないことの尊さを示す教訓となっています。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:34:57,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PD1C5CBF,キングカメハメハ,,4,競走馬,291,あなたと同じ4歳のとき、キングカメハメハは競走馬としての現役を引退し、種牡馬としての新たな人生を歩み始めていました。ダービー馬として輝かしい実績を残した彼は、今度は次世代に自らの優れた資質を受け継ぐ使命を担うことになったのです。北海道の牧場で、多くの繁殖牝馬たちとの出会いを重ねながら、静かに、しかし確実に新しい役割を果たしていきました。競走馬時代に培った強靭な肉体と気高い精神は、種牡馬としても大きな武器となりました。この時期から彼の産駒たちが誕生し始め、やがて日本競馬界に大きな影響を与える名血統の礎が築かれていったのです。現役時代とは異なる形での挑戦が、ここから始まりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:35:05,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P2C394D5,ゼンノロブロイ,,3,競走馬,274,あなたと同じ3歳のとき、ゼンノロブロイは競走馬として最も輝かしい季節を迎えていました。2003年、天皇賞（秋）では直線で力強い末脚を発揮し、GIタイトルを獲得。さらにジャパンカップでは、世界の強豪を相手に堂々とした走りを見せました。デビュー当初は目立たない存在でしたが、諦めずに力をつけ続けた結果、この年に大輪の花を咲かせたのです。調教師やスタッフの丁寧な育成方針のもと、焦らず着実に成長を重ねた姿は、「努力は必ず報われる」という真理を体現していました。晩成型の競走馬として、じっくりと力を蓄えることの大切さを、後の世代に伝える存在となったのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:35:13,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P43C2188,ダイワスカーレット,,4,競走馬,287,あなたと同じ4歳のとき、ダイワスカーレットは競走馬として円熟の境地を迎えていました。2008年、古馬（4歳以上）として迎えたこの年、彼女は春の桜花賞馬として培った経験を活かし、エリザベス女王杯を制覇。さらに有馬記念では、牡馬の強豪たちに混じって堂々と戦い抜きました。若い頃の勢いだけでなく、レースを知り尽くした冷静な走りで、後輩たちに「経験と技術の大切さ」を示したのです。この年の挑戦は、ピークを過ぎても諦めず、持てる力を最大限に発揮する姿勢の素晴らしさを教えてくれました。年齢を重ねることは終わりではなく、新たな輝きを見せる機会でもあることを、彼女の走りが証明したのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:35:22,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P1AF8932,ウオッカ,,5,競走馬,287,あなたと同じ5歳のとき、ウオッカは競走馬として最後の輝きを放っていました。2008年秋、牝馬として史上初のジャパンカップ制覇という偉業を成し遂げた直後、有馬記念への挑戦を決意します。天皇賞・秋での惜敗を経験しながらも、諦めることなく最高峰の舞台に立ち続ける姿は、年齢を重ねても挑戦を止めない勇気の象徴でした。牡馬相手に17戦して重賞10勝という圧倒的な実績を残し、性別の壁を打ち破った彼女の走りは、後輩の牝馬たちに「限界は自分で決めるものではない」という力強いメッセージを伝えました。晩年まで第一線で戦い抜いた姿勢は、真の強者とは何かを教えてくれる貴重な教訓となっています。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:35:31,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P66DF585,ブエナビスタ,,4,競走馬,274,あなたと同じ4歳のとき、ブエナビスタは競走馬としての集大成となる年を迎えていました。前年に天皇賞・秋を制した彼女は、この年の春、天皇賞・春に挑戦します。牝馬としては異例の長距離レースへの挑戦でしたが、円熟した走りで見事に優勝。天皇賞の春秋連覇という偉業を達成しました。その後、宝塚記念では惜しくも2着となりましたが、最後まで力強い走りを見せ続けました。彼女の姿は、年齢を重ねても挑戦し続けることの素晴らしさを教えてくれます。蓄積された経験と技術を活かし、新たな高みを目指す姿勢は、多くの競馬ファンに感動を与え、後世の競走馬たちへの道標となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:35:39,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,PA22C0CC,オルフェーヴル,,3,競走馬,274,あなたと同じ3歳のとき、オルフェーヴルは競走馬として最も輝かしい年を迎えていました。2011年、皐月賞、日本ダービー、菊花賞のクラシック三冠を制覇し、無敗のまま頂点に立ったのです。しかし、その後の有馬記念では初めての敗北を経験しました。圧倒的な力を持ちながらも、勝負の世界に完璧はないという教訓を示したのです。気性の荒さで知られた彼は、レース中に首を振る癖がありましたが、それでも勝ち続ける姿は、個性を持ちながら結果を出すことの大切さを教えてくれました。完璧でなくても、自分らしさを貫きながら挑戦し続ける姿勢が、多くの競馬ファンの心を掴んだのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:35:47,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P8059E35,ジェンティルドンナ,,4,競走馬,281,あなたと同じ4歳のとき、ジェンティルドンナは競走馬として円熟の境地に立っていました。3歳で牝馬三冠とジャパンカップを制覇した彼女は、4歳の春、有馬記念連覇という偉業に挑みました。2013年のドバイワールドカップでは惜しくも2着でしたが、秋には再び日本の舞台へ。天皇賞（秋）では2着に敗れながらも、その走りは多くの競馬ファンに感動を与えました。ベテランの域に入りながらも、最高峰のレースに果敢に挑戦し続ける姿は、年齢を重ねても挑戦する心を失わない大切さを教えてくれました。彼女の勇敢な走りは、次世代の競走馬たちへ「常に最高を目指す」というメッセージを刻んだのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:35:55,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P346A994,ゴールドシップ,,3,競走馬,271,あなたと同じ3歳のとき、ゴールドシップは競走馬として最も輝かしい時期を迎えていました。2012年、皐月賞では直線で豪快に抜け出して優勝、続く菊花賞でも圧倒的な強さで制覇し、二冠馬となりました。しかし有馬記念では、レース中に突然やる気を失って減速するという、型破りな行動を見せました。この予測不可能な気性こそがゴールドシップの個性でした。強さと奔放さを併せ持つその姿は、「完璧でなくても、自分らしさを貫くことの大切さ」を私たちに教えてくれます。勝つことだけが全てではなく、どう走るかという過程にこそ価値があることを、この馬は体現していたのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:36:03,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P06ABC59,キタサンブラック,,5,競走馬,264,あなたと同じ5歳のとき、キタサンブラックは競走馬として円熟の境地にありました。2017年春、天皇賞（春）では、長距離レースで培った経験と冷静な判断力を発揮し、見事に優勝。その後、有馬記念では、多くのファンの声援を受けながら、後続を突き放す力強い走りで有終の美を飾りました。若い頃の勢いだけでなく、レースを知り尽くした老練さと、最後まで衰えない闘志を見せたその姿は、「年齢を重ねても挑戦し続けることの尊さ」を私たちに教えてくれました。引退後は種牡馬として次世代へその血統を繋ぐ使命を担い、競馬界に新たな貢献を始めることとなります。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:36:12,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P9919A0D,アーモンドアイ,,3,競走馬,280,あなたと同じ3歳のとき、アーモンドアイは競走馬として最も輝かしい季節を駆け抜けていました。2018年、桜花賞、オークス、秋華賞と牝馬三冠を完全制覇し、さらにジャパンカップでは国内外の強豪を相手に圧倒的な強さで勝利。その走りは、持って生まれた才能だけでなく、日々の調教で培った力強さと、レースごとに成長する柔軟性が融合したものでした。特筆すべきは、どんな展開でも冷静さを失わず、最後の直線で爆発的な末脚を繰り出す姿。それは若さと円熟が同居する、競走馬としての理想形でした。この年の活躍は、努力と才能の両方を磨き続けることの大切さを、多くの人々に教えてくれました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:36:20,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,競走馬,,,,,,,,10代,,,,,,,,,,,,
,P72594F1,コントレイル,,3,競走馬,301,あなたと同じ3歳のとき、コントレイルは競走馬として最高峰の舞台に立ち続けていました。無敗で皐月賞、日本ダービー、菊花賞の三冠を制覇した翌年、古馬との対戦という新たな挑戦に臨んだのです。大阪杯では充実した走りで勝利を収め、若き三冠馬が円熟の域に達したことを証明しました。しかし天皇賞（春）では惜しくも2着。それでも諦めることなく、ジャパンカップでは世界の強豪を相手に堂々たるレースを展開しました。完璧な無敗記録だけでなく、敗北を経験しながらも挑戦し続ける姿勢こそが、真の強者の証でした。この年のコントレイルは、頂点を極めた後も努力を重ね、後進に「勝ち続けることの難しさ」と「挑戦する勇気」を示したのです。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-16 20:36:29,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,競走馬,,,,,,,,10代,,,,,,,,,,,,
